model,scenario,node,variable,unit,sensitivity,output_2020,output_2025,output_2030,output_2035,output_2040,output_2045,output_2050,output_2055,output_2060,output_2065,output_2070,output_2075,output_2080,output_2085,output_2090,output_2095,output_2100,output_2110
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Bridges|Area,bn m2/yr,high,.37403139,.44035348,.49254438,.54456431,.58334064,.61850607,.64877182,.67342067,.69384414,.69384414,.69384414,.69384414,.69384414,.69384414,.69384414,.69384414,.69384414,.69384414
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Buildings|Area,bn m2/yr,high,.053926188,.063488208,.071012862,.078512862,.084103473,.089173466,.093537048,.097090818,.10003538,.10003538,.10003538,.10003538,.10003538,.10003538,.10003538,.10003538,.10003538,.10003538
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Charging stations|Area,bn m2/yr,high,.0000568,.0000669,.000074800002,.000082799997,.000088599998,.000094000003,.000098600001,.000102335,.000105439,.000105439,.000105439,.000105439,.000105439,.000105439,.000105439,.000105439,.000105439,.000105439
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Fuel stations|Area,bn m2/yr,high,.036403853,.042858865,.047938518,.05300153,.056775574,.060198154,.063143879,.065542914,.067530699,.067530699,.067530699,.067530699,.067530699,.067530699,.067530699,.067530699,.067530699,.067530699
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Parking|Area,bn m2/yr,high,2.5557375,3.0089128,3.3655307,3.7209799,3.9859369,4.2262201,4.4330249,4.6014495,4.7410016,4.7410016,4.7410016,4.7410016,4.7410016,4.7410016,4.7410016,4.7410016,4.7410016,4.7410016
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Rail|Area,bn m2/yr,high,3.0967145,3.6458139,4.0779176,4.5086055,4.8296461,5.12079,5.3713694,5.5754457,5.7445369,5.7445369,5.7445369,5.7445369,5.7445369,5.7445369,5.7445369,5.7445369,5.7445369,5.7445369
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Roads|Area,bn m2/yr,high,63.966274,75.308571,84.234184,93.130547,99.762024,105.77595,110.95197,115.16737,118.66017,118.66017,118.66017,118.66017,118.66017,118.66017,118.66017,118.66017,118.66017,118.66017
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Runways|Area,bn m2/yr,high,.13717504,.16149849,.18063936,.19971752,.21393865,.22683547,.23793538,.2469753,.25446555,.25446555,.25446555,.25446555,.25446555,.25446555,.25446555,.25446555,.25446555,.25446555
GLOMIS,SSP2-R 2e17,WEU,Infrastructure|Tunnels|Area,bn m2/yr,high,.28143495,.33133811,.37060845,.40975013,.43892691,.46538663,.48815972,.50670648,.52207381,.52207381,.52207381,.52207381,.52207381,.52207381,.52207381,.52207381,.52207381,.52207381
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Bridges|Area,bn m2/yr,low,.036841597,.044769291,.057074729,.075120136,.098049916,.12466004,.15707305,.19627926,.24306145,.24306145,.24306145,.24306145,.24306145,.24306145,.24306145,.24306145,.24306145,.24306145
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Buildings|Area,bn m2/yr,low,.0032900779,.0039980481,.005096965,.0067084809,.0087561877,.011132561,.014027153,.017528398,.021706209,.021706209,.021706209,.021706209,.021706209,.021706209,.021706209,.021706209,.021706209,.021706209
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Charging stations|Area,bn m2/yr,low,1.1900000e-07,1.4500000e-07,1.8500000e-07,2.4400001e-07,3.1799999e-07,4.0399999e-07,5.0900002e-07,6.3700003e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07,7.8800002e-07
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Fuel stations|Area,bn m2/yr,low,.0067655472,.0082213804,.010481135,.013794972,.018005772,.022892425,.028844712,.036044493,.044635519,.044635519,.044635519,.044635519,.044635519,.044635519,.044635519,.044635519,.044635519,.044635519
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Parking|Area,bn m2/yr,low,.076428391,.092874512,.11840229,.15583773,.2034059,.25860897,.32585019,.407184,.50423431,.50423431,.50423431,.50423431,.50423431,.50423431,.50423431,.50423431,.50423431,.50423431
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Rail|Area,bn m2/yr,low,.76701915,.932069,1.1882604,1.5639547,2.0413384,2.5953453,3.270164,4.0864124,5.060389,5.060389,5.060389,5.060389,5.060389,5.060389,5.060389,5.060389,5.060389,5.060389
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Roads|Area,bn m2/yr,low,38.070324,46.262428,58.978268,77.625526,101.32005,128.81767,162.31174,202.82552,251.168,251.168,251.168,251.168,251.168,251.168,251.168,251.168,251.168,251.168
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Runways|Area,bn m2/yr,low,.021315292,.025901984,.033021491,.043461949,.056728344,.072124049,.090877123,.11356049,.14062707,.14062707,.14062707,.14062707,.14062707,.14062707,.14062707,.14062707,.14062707,.14062707
GLOMIS,SSP2-R 2e17,AFR,Infrastructure|Tunnels|Area,bn m2/yr,low,.0038268899,.004650373,.00592859,.007803041,.010184853,.012948957,.016315833,.020388342,.025247807,.025247807,.025247807,.025247807,.025247807,.025247807,.025247807,.025247807,.025247807,.025247807
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Bridges|Area,bn m2/yr,low,1.8566518,2.2723184,2.8061357,3.2750747,3.6062121,3.8583961,4.0569243,4.1910982,4.2871823,4.2871823,4.2871823,4.2871823,4.2871823,4.2871823,4.2871823,4.2871823,4.2871823,4.2871823
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Buildings|Area,bn m2/yr,low,.040455028,.049512088,.061143555,.071361385,.078576617,.08407151,.088397287,.091320835,.093414433,.093414433,.093414433,.093414433,.093414433,.093414433,.093414433,.093414433,.093414433,.093414433
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Charging stations|Area,bn m2/yr,low,8.7100000e-07,1.0700001e-06,1.3200000e-06,1.5400000e-06,1.6900000e-06,1.8100000e-06,1.9000000e-06,1.9700001e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06,2.0099999e-06
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Fuel stations|Area,bn m2/yr,low,.017830811,.021822767,.026949411,.031452984,.034633145,.037055053,.038961668,.040250242,.041173007,.041173007,.041173007,.041173007,.041173007,.041173007,.041173007,.041173007,.041173007,.041173007
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Parking|Area,bn m2/yr,low,.20706166,.25341856,.31295213,.36525017,.40218011,.43030468,.45244539,.46740901,.47812471,.47812471,.47812471,.47812471,.47812471,.47812471,.47812471,.47812471,.47812471,.47812471
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Rail|Area,bn m2/yr,low,1.9378533,2.3716991,2.928863,3.4183114,3.7639313,4.0271449,4.2343554,4.3743973,4.4746838,4.4746838,4.4746838,4.4746838,4.4746838,4.4746838,4.4746838,4.4746838,4.4746838,4.4746838
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Roads|Area,bn m2/yr,low,30.792871,37.686771,46.540215,54.317646,59.809616,63.992126,67.284744,69.51004,71.103607,71.103607,71.103607,71.103607,71.103607,71.103607,71.103607,71.103607,71.103607,71.103607
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Runways|Area,bn m2/yr,low,.049626295,.060736615,.075004973,.087539211,.096390158,.10313076,.10843721,.11202352,.11459176,.11459176,.11459176,.11459176,.11459176,.11459176,.11459176,.11459176,.11459176,.11459176
GLOMIS,SSP2-R 2e17,CHN,Infrastructure|Tunnels|Area,bn m2/yr,low,1.0381055,1.2705164,1.5689883,1.8311852,2.0163333,2.1573365,2.2683389,2.3433592,2.3970826,2.3970826,2.3970826,2.3970826,2.3970826,2.3970826,2.3970826,2.3970826,2.3970826,2.3970826
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Bridges|Area,bn m2/yr,low,.069473408,.079983987,.094312951,.10692112,.11786883,.1278424,.13496278,.13963905,.14286098,.14286098,.14286098,.14286098,.14286098,.14286098,.14286098,.14286098,.14286098,.14286098
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Buildings|Area,bn m2/yr,low,.017006142,.019578984,.023086522,.02617283,.028852681,.03129407,.03303704,.034181733,.03497041,.03497041,.03497041,.03497041,.03497041,.03497041,.03497041,.03497041,.03497041,.03497041
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Charging stations|Area,bn m2/yr,low,4.5600000e-06,5.2500000e-06,6.1999999e-06,7.0199999e-06,7.7400000e-06,8.4000003e-06,8.8699999e-06,9.1700003e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06,9.3899998e-06
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Fuel stations|Area,bn m2/yr,low,.0080761956,.0092980359,.01096376,.012429444,.013702102,.014861515,.01568925,.016232861,.016607406,.016607406,.016607406,.016607406,.016607406,.016607406,.016607406,.016607406,.016607406,.016607406
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Parking|Area,bn m2/yr,low,.39050248,.44958124,.53012282,.60099202,.66252786,.71858817,.75861108,.78489602,.80300599,.80300599,.80300599,.80300599,.80300599,.80300599,.80300599,.80300599,.80300599,.80300599
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Rail|Area,bn m2/yr,low,1.2825881,1.47663,1.7411652,1.9739319,2.1760437,2.3601713,2.4916251,2.5779564,2.6374376,2.6374376,2.6374376,2.6374376,2.6374376,2.6374376,2.6374376,2.6374376,2.6374376,2.6374376
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Roads|Area,bn m2/yr,low,17.210596,19.814371,23.364075,26.48749,29.199556,31.6703,33.434227,34.592678,35.390842,35.390842,35.390842,35.390842,35.390842,35.390842,35.390842,35.390842,35.390842,35.390842
GLOMIS,SSP2-R 2e17,EEU,Infrastructure|Tunnels|Area,bn m2/yr,low,.025009818,.028793532,.033951834,.038490664,.042431746,.046022139,.048585415,.050268833,.051428694,.051428694,.051428694,.051428694,.051428694,.051428694,.051428694,.051428694,.051428694,.051428694
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Bridges|Area,bn m2/yr,low,.095033169,.10245284,.1112885,.12226161,.13301361,.14354502,.17146508,.19633156,.21942204,.21942204,.21942204,.21942204,.21942204,.21942204,.21942204,.21942204,.21942204,.21942204
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Buildings|Area,bn m2/yr,low,.024357753,.026259478,.028524127,.03133662,.034092445,.036791727,.043947861,.050321337,.056239612,.056239612,.056239612,.056239612,.056239612,.056239612,.056239612,.056239612,.056239612,.056239612
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Charging stations|Area,bn m2/yr,low,1.6600000e-06,1.7900001e-06,1.9399999e-06,2.1400001e-06,2.3200000e-06,2.5100001e-06,2.9900000e-06,3.4300001e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06,3.8300000e-06
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Fuel stations|Area,bn m2/yr,low,.023564914,.025404736,.027595671,.030316619,.032982741,.035594165,.042517368,.048683394,.054409023,.054409023,.054409023,.054409023,.054409023,.054409023,.054409023,.054409023,.054409023,.054409023
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Parking|Area,bn m2/yr,low,.38275063,.41263372,.44821978,.49241447,.53571868,.57813442,.69058383,.79073471,.8837328,.8837328,.8837328,.8837328,.8837328,.8837328,.8837328,.8837328,.8837328,.8837328
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Rail|Area,bn m2/yr,low,3.4403234,3.7089255,4.0287876,4.4260283,4.8152642,5.196516,6.2072577,7.1074567,7.9433608,7.9433608,7.9433608,7.9433608,7.9433608,7.9433608,7.9433608,7.9433608,7.9433608,7.9433608
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Roads|Area,bn m2/yr,low,35.649658,38.432995,41.747498,45.863823,49.897209,53.847843,64.321457,73.64959,82.311485,82.311485,82.311485,82.311485,82.311485,82.311485,82.311485,82.311485,82.311485,82.311485
GLOMIS,SSP2-R 2e17,FSU,Infrastructure|Tunnels|Area,bn m2/yr,low,.028666455,.03090458,.033569824,.036879826,.040123135,.043299902,.051721904,.059222795,.06618797,.06618797,.06618797,.06618797,.06618797,.06618797,.06618797,.06618797,.06618797,.06618797
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Bridges|Area,bn m2/yr,low,.12450282,.14500029,.17407003,.20393208,.23884359,.27927577,.32167661,.36183643,.40081063,.40081063,.40081063,.40081063,.40081063,.40081063,.40081063,.40081063,.40081063,.40081063
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Buildings|Area,bn m2/yr,low,.0051587052,.0060080062,.007212495,.0084498134,.009896351,.011571637,.013328492,.014992493,.016607367,.016607367,.016607367,.016607367,.016607367,.016607367,.016607367,.016607367,.016607367,.016607367
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Charging stations|Area,bn m2/yr,low,4.7600000e-07,5.5499999e-07,6.6600001e-07,7.7999999e-07,9.1400000e-07,1.0700001e-06,1.2300000e-06,1.3800000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06,1.5300000e-06
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Fuel stations|Area,bn m2/yr,low,.037321728,.043466177,.052180305,.061131936,.071597219,.083717421,.096427761,.10846633,.12014946,.12014946,.12014946,.12014946,.12014946,.12014946,.12014946,.12014946,.12014946,.12014946
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Parking|Area,bn m2/yr,low,.3049058,.35510379,.42629522,.49942702,.58492482,.68394279,.78778189,.88613284,.98158002,.98158002,.98158002,.98158002,.98158002,.98158002,.98158002,.98158002,.98158002,.98158002
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Rail|Area,bn m2/yr,low,1.2208081,1.4217955,1.7068379,1.9996493,2.3419728,2.7384295,3.1541896,3.5479755,3.9301355,3.9301355,3.9301355,3.9301355,3.9301355,3.9301355,3.9301355,3.9301355,3.9301355,3.9301355
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Roads|Area,bn m2/yr,low,49.003628,57.07132,68.513016,80.266556,94.007523,109.92142,126.61016,142.41685,157.75688,157.75688,157.75688,157.75688,157.75688,157.75688,157.75688,157.75688,157.75688,157.75688
GLOMIS,SSP2-R 2e17,LAM,Infrastructure|Tunnels|Area,bn m2/yr,low,.022883574,.026651002,.031994011,.037482649,.043899368,.051330794,.059124053,.066505417,.073668852,.073668852,.073668852,.073668852,.073668852,.073668852,.073668852,.073668852,.073668852,.073668852
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Bridges|Area,bn m2/yr,low,.084326923,.098884203,.13930529,.17522269,.21095586,.24696885,.28308001,.31953782,.35657206,.35657206,.35657206,.35657206,.35657206,.35657206,.35657206,.35657206,.35657206,.35657206
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Buildings|Area,bn m2/yr,low,.0038054241,.0044623511,.0062864348,.0079072798,.0095198117,.011144972,.012774562,.014419796,.016091041,.016091041,.016091041,.016091041,.016091041,.016091041,.016091041,.016091041,.016091041,.016091041
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Charging stations|Area,bn m2/yr,low,2.3600001e-07,2.7700000e-07,3.9000000e-07,4.9099998e-07,5.9100000e-07,6.9200001e-07,7.9300003e-07,8.9500003e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07,9.9900001e-07
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Fuel stations|Area,bn m2/yr,low,.01744543,.020457018,.028819274,.036249813,.043642238,.05109255,.058563177,.066105522,.073767103,.073767103,.073767103,.073767103,.073767103,.073767103,.073767103,.073767103,.073767103,.073767103
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Parking|Area,bn m2/yr,low,.23017402,.26990873,.38023987,.47827795,.57581317,.6741122,.77267915,.87219244,.973279,.973279,.973279,.973279,.973279,.973279,.973279,.973279,.973279,.973279
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Rail|Area,bn m2/yr,low,.51415735,.60291588,.84937096,1.0683662,1.2862381,1.5058161,1.7259928,1.9482833,2.174088,2.174088,2.174088,2.174088,2.174088,2.174088,2.174088,2.174088,2.174088,2.174088
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Roads|Area,bn m2/yr,low,21.40906,25.104883,35.367058,44.485825,53.557823,62.700855,71.86882,81.124794,90.527107,90.527107,90.527107,90.527107,90.527107,90.527107,90.527107,90.527107,90.527107,90.527107
GLOMIS,SSP2-R 2e17,MEA,Infrastructure|Tunnels|Area,bn m2/yr,low,.022989105,.026957694,.037977248,.047768999,.057510536,.067328364,.077172942,.087112032,.097208254,.097208254,.097208254,.097208254,.097208254,.097208254,.097208254,.097208254,.097208254,.097208254
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Bridges|Area,bn m2/yr,low,.49335048,.52096128,.5631932,.62244207,.69490695,.75370479,.80041057,.83775687,.8693102,.8693102,.8693102,.8693102,.8693102,.8693102,.8693102,.8693102,.8693102,.8693102
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Buildings|Area,bn m2/yr,low,.010257182,.010831235,.011709273,.012941107,.014447716,.015670173,.016641226,.017417688,.01807371,.01807371,.01807371,.01807371,.01807371,.01807371,.01807371,.01807371,.01807371,.01807371
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Charging stations|Area,bn m2/yr,low,7.1499999e-06,7.5500002e-06,8.1600001e-06,9.0200001e-06,.0000101,.0000109,.0000116,.0000121,.0000126,.0000126,.0000126,.0000126,.0000126,.0000126,.0000126,.0000126,.0000126,.0000126
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Fuel stations|Area,bn m2/yr,low,.044248864,.046725292,.050513096,.055827163,.062326573,.067600176,.07178925,.075138859,.077968895,.077968895,.077968895,.077968895,.077968895,.077968895,.077968895,.077968895,.077968895,.077968895
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Parking|Area,bn m2/yr,low,3.8828483,4.1001554,4.4325356,4.8988461,5.469171,5.9319315,6.2995229,6.5934525,6.8417883,6.8417883,6.8417883,6.8417883,6.8417883,6.8417883,6.8417883,6.8417883,6.8417883,6.8417883
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Rail|Area,bn m2/yr,low,6.3594704,6.7153845,7.2597699,8.02351,8.9576092,9.7155342,10.31759,10.798999,11.205732,11.205732,11.205732,11.205732,11.205732,11.205732,11.205732,11.205732,11.205732,11.205732
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Roads|Area,bn m2/yr,low,88.071175,93.00016,100.53925,111.11616,124.05233,134.54871,142.88646,149.55339,155.18619,155.18619,155.18619,155.18619,155.18619,155.18619,155.18619,155.18619,155.18619,155.18619
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Runways|Area,bn m2/yr,low,3.2330229,3.4139621,3.6907167,4.0789862,4.553863,4.9391766,5.2452483,5.4899864,5.6967621,5.6967621,5.6967621,5.6967621,5.6967621,5.6967621,5.6967621,5.6967621,5.6967621,5.6967621
GLOMIS,SSP2-R 2e17,NAM,Infrastructure|Tunnels|Area,bn m2/yr,low,.033303969,.035167854,.038018752,.042018387,.046910182,.050879363,.054032274,.056553364,.058683395,.058683395,.058683395,.058683395,.058683395,.058683395,.058683395,.058683395,.058683395,.058683395
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Bridges|Area,bn m2/yr,low,.31138942,.32451817,.33145809,.33783218,.34190524,.37285542,.41457325,.44773036,.47459933,.47459933,.47459933,.47459933,.47459933,.47459933,.47459933,.47459933,.47459933,.47459933
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Buildings|Area,bn m2/yr,low,.016152689,.016833719,.01719371,.017524354,.017735634,.019341111,.021505138,.023225095,.024618868,.024618868,.024618868,.024618868,.024618868,.024618868,.024618868,.024618868,.024618868,.024618868
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Charging stations|Area,bn m2/yr,low,1.3600001e-06,1.4100000e-06,1.4400000e-06,1.4700000e-06,1.4900000e-06,1.6300000e-06,1.8100000e-06,1.9500001e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06,2.0699999e-06
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Fuel stations|Area,bn m2/yr,low,.013929669,.014516971,.01482742,.015112558,.015294762,.016679285,.018545486,.020028735,.021230688,.021230688,.021230688,.021230688,.021230688,.021230688,.021230688,.021230688,.021230688,.021230688
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Parking|Area,bn m2/yr,low,.63468981,.66144955,.67559475,.68858683,.69688874,.75997293,.84500426,.91258687,.96735251,.96735251,.96735251,.96735251,.96735251,.96735251,.96735251,.96735251,.96735251,.96735251
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Rail|Area,bn m2/yr,low,1.0070733,1.0495335,1.071978,1.0925926,1.1057653,1.2058623,1.340783,1.4480172,1.534915,1.534915,1.534915,1.534915,1.534915,1.534915,1.534915,1.534915,1.534915,1.534915
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Roads|Area,bn m2/yr,low,19.58699,20.412815,20.849348,21.250292,21.506496,23.453323,26.07745,28.163099,29.853205,29.853205,29.853205,29.853205,29.853205,29.853205,29.853205,29.853205,29.853205,29.853205
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Runways|Area,bn m2/yr,low,.042610534,.044407073,.045356732,.04622896,.046786319,.051021542,.056730207,.061267432,.064944178,.064944178,.064944178,.064944178,.064944178,.064944178,.064944178,.064944178,.064944178,.064944178
GLOMIS,SSP2-R 2e17,PAO,Infrastructure|Tunnels|Area,bn m2/yr,low,.18798712,.195913,.20010266,.20395072,.20640965,.22509439,.25027961,.27029669,.28651759,.28651759,.28651759,.28651759,.28651759,.28651759,.28651759,.28651759,.28651759,.28651759
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Bridges|Area,bn m2/yr,low,.24564314,.28414744,.34734625,.40178028,.44790167,.50670511,.57082528,.62561446,.67522943,.67522943,.67522943,.67522943,.67522943,.67522943,.67522943,.67522943,.67522943,.67522943
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Buildings|Area,bn m2/yr,low,.011216744,.012974956,.015860787,.018346395,.020452427,.023137553,.026065456,.028567284,.03083284,.03083284,.03083284,.03083284,.03083284,.03083284,.03083284,.03083284,.03083284,.03083284
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Charging stations|Area,bn m2/yr,low,8.1799999e-07,9.4699999e-07,1.1600000e-06,1.3400000e-06,1.4900000e-06,1.6900000e-06,1.9000000e-06,2.0800001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06,2.2500001e-06
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Fuel stations|Area,bn m2/yr,low,.021144658,.02445906,.029899135,.034584753,.038554821,.043616552,.049135931,.053852119,.058122914,.058122914,.058122914,.058122914,.058122914,.058122914,.058122914,.058122914,.058122914,.058122914
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Parking|Area,bn m2/yr,low,.2062998,.23863706,.29171363,.33742929,.37616366,.42554882,.47939923,.5254131,.56708151,.56708151,.56708151,.56708151,.56708151,.56708151,.56708151,.56708151,.56708151,.56708151
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Rail|Area,bn m2/yr,low,.33303943,.385243,.47092703,.54472792,.60725862,.68698353,.77391666,.84819907,.91546631,.91546631,.91546631,.91546631,.91546631,.91546631,.91546631,.91546631,.91546631,.91546631
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Roads|Area,bn m2/yr,low,21.728575,25.134508,30.724813,35.539822,39.619526,44.821037,50.492836,55.33926,59.728004,59.728004,59.728004,59.728004,59.728004,59.728004,59.728004,59.728004,59.728004,59.728004
GLOMIS,SSP2-R 2e17,PAS,Infrastructure|Tunnels|Area,bn m2/yr,low,.093556397,.10822126,.13229135,.15302326,.17058919,.19298527,.21740624,.23827343,.25716996,.25716996,.25716996,.25716996,.25716996,.25716996,.25716996,.25716996,.25716996,.25716996
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Bridges|Area,bn m2/yr,low,.037775204,.047298014,.06338203,.083909929,.10264264,.11991504,.13607007,.15153567,.16642669,.16642669,.16642669,.16642669,.16642669,.16642669,.16642669,.16642669,.16642669,.16642669
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Buildings|Area,bn m2/yr,low,.00092008902,.001152036,.001543793,.00204379,.0025000621,.002920765,.0033142529,.003690948,.0040536472,.0040536472,.0040536472,.0040536472,.0040536472,.0040536472,.0040536472,.0040536472,.0040536472,.0040536472
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Charging stations|Area,bn m2/yr,low,1.5300000e-07,1.9200000e-07,2.5700001e-07,3.4000001e-07,4.1600001e-07,4.8599998e-07,5.5200002e-07,6.1399999e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07,6.7500002e-07
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Fuel stations|Area,bn m2/yr,low,.001570204,.001966039,.0026346049,.003487889,.0042665531,.0049845148,.0056560328,.0062988922,.0069178669,.0069178669,.0069178669,.0069178669,.0069178669,.0069178669,.0069178669,.0069178669,.0069178669,.0069178669
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Parking|Area,bn m2/yr,low,.0099868933,.012504506,.016756749,.02218385,.02713635,.031702772,.035973795,.040062543,.043999385,.043999385,.043999385,.043999385,.043999385,.043999385,.043999385,.043999385,.043999385,.043999385
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Rail|Area,bn m2/yr,low,.14092544,.17645156,.23645511,.31303716,.38292208,.44735911,.50762761,.56532407,.62087697,.62087697,.62087697,.62087697,.62087697,.62087697,.62087697,.62087697,.62087697,.62087697
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Roads|Area,bn m2/yr,low,5.6081872,7.0219641,9.409831,12.457446,15.238545,17.802841,20.201256,22.497311,24.708061,24.708061,24.708061,24.708061,24.708061,24.708061,24.708061,24.708061,24.708061,24.708061
GLOMIS,SSP2-R 2e17,RCPA,Infrastructure|Tunnels|Area,bn m2/yr,low,.007317401,.0091620572,.012277678,.016254118,.019882817,.023228636,.026358016,.029353844,.032238364,.032238364,.032238364,.032238364,.032238364,.032238364,.032238364,.032238364,.032238364,.032238364
GLOMIS,SSP2-R 2e17,SAS,Infrastructure|Bridges|Area,bn m2/yr,low,.18934609,.22288558,.2797671,.3586176,.46484482,.56771618,.67950529,.79729819,.91910106,.91910106,.91910106,.91910106,.91910106,.91910106,.91910106,.91910106,.91910106,.91910106
