node_loc,technology,year_vtg,value,unit
R12_AFR,h2_elec_alk,2020,2.0,y
R12_AFR,h2_elec_alk,2030,2.0,y
R12_AFR,h2_elec_alk,2040,2.0,y
R12_AFR,h2_elec_alk,2050,2.0,y
R12_AFR,h2_elec_alk,2060,2.0,y
R12_AFR,h2_elec_alk,2070,2.0,y
R12_AFR,h2_elec_alk,2080,2.0,y
R12_AFR,h2_elec_alk,2090,2.0,y
R12_AFR,h2_elec_alk,2100,2.0,y
R12_AFR,h2_elec_alk,2110,2.0,y
R12_AFR,h2_elec_alk,2025,2.0,y
R12_AFR,h2_elec_alk,2035,2.0,y
R12_AFR,h2_elec_alk,2045,2.0,y
R12_AFR,h2_elec_alk,2055,2.0,y
R12_EEU,h2_elec_alk,2020,2.0,y
R12_EEU,h2_elec_alk,2030,2.0,y
R12_EEU,h2_elec_alk,2040,2.0,y
R12_EEU,h2_elec_alk,2050,2.0,y
R12_EEU,h2_elec_alk,2060,2.0,y
R12_EEU,h2_elec_alk,2070,2.0,y
R12_EEU,h2_elec_alk,2080,2.0,y
R12_EEU,h2_elec_alk,2090,2.0,y
R12_EEU,h2_elec_alk,2100,2.0,y
R12_EEU,h2_elec_alk,2110,2.0,y
R12_EEU,h2_elec_alk,2025,2.0,y
R12_EEU,h2_elec_alk,2035,2.0,y
R12_EEU,h2_elec_alk,2045,2.0,y
R12_EEU,h2_elec_alk,2055,2.0,y
R12_FSU,h2_elec_alk,2020,2.0,y
R12_FSU,h2_elec_alk,2030,2.0,y
R12_FSU,h2_elec_alk,2040,2.0,y
R12_FSU,h2_elec_alk,2050,2.0,y
R12_FSU,h2_elec_alk,2060,2.0,y
R12_FSU,h2_elec_alk,2070,2.0,y
R12_FSU,h2_elec_alk,2080,2.0,y
R12_FSU,h2_elec_alk,2090,2.0,y
R12_FSU,h2_elec_alk,2100,2.0,y
R12_FSU,h2_elec_alk,2110,2.0,y
R12_FSU,h2_elec_alk,2025,2.0,y
R12_FSU,h2_elec_alk,2035,2.0,y
R12_FSU,h2_elec_alk,2045,2.0,y
R12_FSU,h2_elec_alk,2055,2.0,y
R12_LAM,h2_elec_alk,2020,2.0,y
R12_LAM,h2_elec_alk,2030,2.0,y
R12_LAM,h2_elec_alk,2040,2.0,y
R12_LAM,h2_elec_alk,2050,2.0,y
R12_LAM,h2_elec_alk,2060,2.0,y
R12_LAM,h2_elec_alk,2070,2.0,y
R12_LAM,h2_elec_alk,2080,2.0,y
R12_LAM,h2_elec_alk,2090,2.0,y
R12_LAM,h2_elec_alk,2100,2.0,y
R12_LAM,h2_elec_alk,2110,2.0,y
R12_LAM,h2_elec_alk,2025,2.0,y
R12_LAM,h2_elec_alk,2035,2.0,y
R12_LAM,h2_elec_alk,2045,2.0,y
R12_LAM,h2_elec_alk,2055,2.0,y
R12_MEA,h2_elec_alk,2020,2.0,y
R12_MEA,h2_elec_alk,2030,2.0,y
R12_MEA,h2_elec_alk,2040,2.0,y
R12_MEA,h2_elec_alk,2050,2.0,y
R12_MEA,h2_elec_alk,2060,2.0,y
R12_MEA,h2_elec_alk,2070,2.0,y
R12_MEA,h2_elec_alk,2080,2.0,y
R12_MEA,h2_elec_alk,2090,2.0,y
R12_MEA,h2_elec_alk,2100,2.0,y
R12_MEA,h2_elec_alk,2110,2.0,y
R12_MEA,h2_elec_alk,2025,2.0,y
R12_MEA,h2_elec_alk,2035,2.0,y
R12_MEA,h2_elec_alk,2045,2.0,y
R12_MEA,h2_elec_alk,2055,2.0,y
R12_NAM,h2_elec_alk,2020,2.0,y
R12_NAM,h2_elec_alk,2030,2.0,y
R12_NAM,h2_elec_alk,2040,2.0,y
R12_NAM,h2_elec_alk,2050,2.0,y
R12_NAM,h2_elec_alk,2060,2.0,y
R12_NAM,h2_elec_alk,2070,2.0,y
R12_NAM,h2_elec_alk,2080,2.0,y
R12_NAM,h2_elec_alk,2090,2.0,y
R12_NAM,h2_elec_alk,2100,2.0,y
R12_NAM,h2_elec_alk,2110,2.0,y
R12_NAM,h2_elec_alk,2025,2.0,y
R12_NAM,h2_elec_alk,2035,2.0,y
R12_NAM,h2_elec_alk,2045,2.0,y
R12_NAM,h2_elec_alk,2055,2.0,y
R12_PAO,h2_elec_alk,2020,2.0,y
R12_PAO,h2_elec_alk,2030,2.0,y
R12_PAO,h2_elec_alk,2040,2.0,y
R12_PAO,h2_elec_alk,2050,2.0,y
R12_PAO,h2_elec_alk,2060,2.0,y
R12_PAO,h2_elec_alk,2070,2.0,y
R12_PAO,h2_elec_alk,2080,2.0,y
R12_PAO,h2_elec_alk,2090,2.0,y
R12_PAO,h2_elec_alk,2100,2.0,y
R12_PAO,h2_elec_alk,2110,2.0,y
R12_PAO,h2_elec_alk,2025,2.0,y
R12_PAO,h2_elec_alk,2035,2.0,y
R12_PAO,h2_elec_alk,2045,2.0,y
R12_PAO,h2_elec_alk,2055,2.0,y
R12_PAS,h2_elec_alk,2020,2.0,y
R12_PAS,h2_elec_alk,2030,2.0,y
R12_PAS,h2_elec_alk,2040,2.0,y
R12_PAS,h2_elec_alk,2050,2.0,y
R12_PAS,h2_elec_alk,2060,2.0,y
R12_PAS,h2_elec_alk,2070,2.0,y
R12_PAS,h2_elec_alk,2080,2.0,y
R12_PAS,h2_elec_alk,2090,2.0,y
R12_PAS,h2_elec_alk,2100,2.0,y
R12_PAS,h2_elec_alk,2110,2.0,y
R12_PAS,h2_elec_alk,2025,2.0,y
R12_PAS,h2_elec_alk,2035,2.0,y
R12_PAS,h2_elec_alk,2045,2.0,y
R12_PAS,h2_elec_alk,2055,2.0,y
R12_SAS,h2_elec_alk,2020,2.0,y
R12_SAS,h2_elec_alk,2030,2.0,y
R12_SAS,h2_elec_alk,2040,2.0,y
R12_SAS,h2_elec_alk,2050,2.0,y
R12_SAS,h2_elec_alk,2060,2.0,y
R12_SAS,h2_elec_alk,2070,2.0,y
R12_SAS,h2_elec_alk,2080,2.0,y
R12_SAS,h2_elec_alk,2090,2.0,y
R12_SAS,h2_elec_alk,2100,2.0,y
R12_SAS,h2_elec_alk,2110,2.0,y
R12_SAS,h2_elec_alk,2025,2.0,y
R12_SAS,h2_elec_alk,2035,2.0,y
R12_SAS,h2_elec_alk,2045,2.0,y
R12_SAS,h2_elec_alk,2055,2.0,y
R12_WEU,h2_elec_alk,2020,2.0,y
R12_WEU,h2_elec_alk,2030,2.0,y
R12_WEU,h2_elec_alk,2040,2.0,y
R12_WEU,h2_elec_alk,2050,2.0,y
R12_WEU,h2_elec_alk,2060,2.0,y
R12_WEU,h2_elec_alk,2070,2.0,y
R12_WEU,h2_elec_alk,2080,2.0,y
R12_WEU,h2_elec_alk,2090,2.0,y
R12_WEU,h2_elec_alk,2100,2.0,y
R12_WEU,h2_elec_alk,2110,2.0,y
R12_WEU,h2_elec_alk,2025,2.0,y
R12_WEU,h2_elec_alk,2035,2.0,y
R12_WEU,h2_elec_alk,2045,2.0,y
R12_WEU,h2_elec_alk,2055,2.0,y
R12_AFR,h2_elec_alk,2015,2.0,y
R12_EEU,h2_elec_alk,2015,2.0,y
R12_FSU,h2_elec_alk,2015,2.0,y
R12_LAM,h2_elec_alk,2015,2.0,y
R12_MEA,h2_elec_alk,2015,2.0,y
R12_NAM,h2_elec_alk,2015,2.0,y
R12_PAO,h2_elec_alk,2015,2.0,y
R12_PAS,h2_elec_alk,2015,2.0,y
R12_SAS,h2_elec_alk,2015,2.0,y
R12_WEU,h2_elec_alk,2015,2.0,y
R12_CHN,h2_elec_alk,2020,2.0,y
R12_CHN,h2_elec_alk,2030,2.0,y
R12_CHN,h2_elec_alk,2040,2.0,y
R12_CHN,h2_elec_alk,2050,2.0,y
R12_CHN,h2_elec_alk,2060,2.0,y
R12_CHN,h2_elec_alk,2070,2.0,y
R12_CHN,h2_elec_alk,2080,2.0,y
R12_CHN,h2_elec_alk,2090,2.0,y
R12_CHN,h2_elec_alk,2100,2.0,y
R12_CHN,h2_elec_alk,2110,2.0,y
R12_CHN,h2_elec_alk,2025,2.0,y
R12_CHN,h2_elec_alk,2035,2.0,y
R12_CHN,h2_elec_alk,2045,2.0,y
R12_CHN,h2_elec_alk,2055,2.0,y
R12_CHN,h2_elec_alk,2015,2.0,y
R12_RCPA,h2_elec_alk,2020,2.0,y
R12_RCPA,h2_elec_alk,2030,2.0,y
R12_RCPA,h2_elec_alk,2040,2.0,y
R12_RCPA,h2_elec_alk,2050,2.0,y
R12_RCPA,h2_elec_alk,2060,2.0,y
R12_RCPA,h2_elec_alk,2070,2.0,y
R12_RCPA,h2_elec_alk,2080,2.0,y
R12_RCPA,h2_elec_alk,2090,2.0,y
R12_RCPA,h2_elec_alk,2100,2.0,y
R12_RCPA,h2_elec_alk,2110,2.0,y
R12_RCPA,h2_elec_alk,2025,2.0,y
R12_RCPA,h2_elec_alk,2035,2.0,y
R12_RCPA,h2_elec_alk,2045,2.0,y
R12_RCPA,h2_elec_alk,2055,2.0,y
R12_RCPA,h2_elec_alk,2015,2.0,y
