node_loc,technology,year_vtg,year_act,value,unit
R12_AFR,lh2_shipped_exp_rcpa,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_chn,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_eeu,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_fsu,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_lam,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_mea,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_nam,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_pao,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_pas,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_sas,broadcast,broadcast,,USD/GWa
R12_AFR,lh2_shipped_exp_weu,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_afr,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_chn,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_eeu,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_fsu,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_lam,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_mea,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_nam,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_pao,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_pas,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_sas,broadcast,broadcast,,USD/GWa
R12_RCPA,lh2_shipped_exp_weu,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_afr,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_rcpa,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_eeu,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_fsu,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_lam,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_mea,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_nam,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_pao,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_pas,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_sas,broadcast,broadcast,,USD/GWa
R12_CHN,lh2_shipped_exp_weu,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_afr,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_rcpa,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_chn,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_fsu,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_lam,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_mea,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_nam,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_pao,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_pas,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_sas,broadcast,broadcast,,USD/GWa
R12_EEU,lh2_shipped_exp_weu,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_afr,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_rcpa,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_chn,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_eeu,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_lam,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_mea,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_nam,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_pao,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_pas,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_sas,broadcast,broadcast,,USD/GWa
R12_FSU,lh2_shipped_exp_weu,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_afr,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_rcpa,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_chn,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_eeu,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_fsu,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_mea,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_nam,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_pao,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_pas,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_sas,broadcast,broadcast,,USD/GWa
R12_LAM,lh2_shipped_exp_weu,broadcast,broadcast,,USD/GWa
R12_MEA,lh2_shipped_exp_afr,broadcast,broadcast,,USD/GWa
R12_MEA,lh2_shipped_exp_rcpa,broadcast,broadcast,,USD/GWa
R12_MEA,lh2_shipped_exp_chn,broadcast,broadcast,,USD/GWa
R12_MEA,lh2_shipped_exp_eeu,broadcast,broadcast,,USD/GWa
