node_loc,technology,year_act,time,value,unit
R12_CHN,h2_elec_soe,2100,year,0.05,???
R12_CHN,h2_elec_soe,2110,year,0.05,???
R12_CHN,h2_elec_soe,2035,year,0.05,???
R12_CHN,h2_elec_soe,2045,year,0.05,???
R12_CHN,h2_elec_soe,2055,year,0.05,???
R12_RCPA,h2_elec_soe,2030,year,0.05,???
R12_RCPA,h2_elec_soe,2040,year,0.05,???
R12_RCPA,h2_elec_soe,2050,year,0.05,???
R12_RCPA,h2_elec_soe,2060,year,0.05,???
R12_RCPA,h2_elec_soe,2070,year,0.05,???
R12_RCPA,h2_elec_soe,2080,year,0.05,???
R12_RCPA,h2_elec_soe,2090,year,0.05,???
R12_RCPA,h2_elec_soe,2100,year,0.05,???
R12_RCPA,h2_elec_soe,2110,year,0.05,???
R12_RCPA,h2_elec_soe,2035,year,0.05,???
R12_RCPA,h2_elec_soe,2045,year,0.05,???
R12_RCPA,h2_elec_soe,2055,year,0.05,???
