node_loc,technology,year_act,time,value,unit
R12_FSU,h2_NH3,2100,year,1,GWa
R12_FSU,h2_NH3,2110,year,1,GWa
R12_LAM,h2_NH3,2030,year,1,GWa
R12_LAM,h2_NH3,2035,year,1,GWa
R12_LAM,h2_NH3,2040,year,1,GWa
R12_LAM,h2_NH3,2045,year,1,GWa
R12_LAM,h2_NH3,2050,year,1,GWa
R12_LAM,h2_NH3,2055,year,1,GWa
R12_LAM,h2_NH3,2060,year,1,GWa
R12_LAM,h2_NH3,2070,year,1,GWa
R12_LAM,h2_NH3,2080,year,1,GWa
R12_LAM,h2_NH3,2090,year,1,GWa
R12_LAM,h2_NH3,2100,year,1,GWa
R12_LAM,h2_NH3,2110,year,1,GWa
R12_MEA,h2_NH3,2030,year,1,GWa
R12_MEA,h2_NH3,2035,year,1,GWa
R12_MEA,h2_NH3,2040,year,1,GWa
R12_MEA,h2_NH3,2045,year,1,GWa
R12_MEA,h2_NH3,2050,year,1,GWa
R12_MEA,h2_NH3,2055,year,1,GWa
R12_MEA,h2_NH3,2060,year,1,GWa
R12_MEA,h2_NH3,2070,year,1,GWa
R12_MEA,h2_NH3,2080,year,1,GWa
R12_MEA,h2_NH3,2090,year,1,GWa
R12_MEA,h2_NH3,2100,year,1,GWa
R12_MEA,h2_NH3,2110,year,1,GWa
R12_NAM,h2_NH3,2030,year,1,GWa
R12_NAM,h2_NH3,2035,year,1,GWa
R12_NAM,h2_NH3,2040,year,1,GWa
R12_NAM,h2_NH3,2045,year,1,GWa
R12_NAM,h2_NH3,2050,year,1,GWa
R12_NAM,h2_NH3,2055,year,1,GWa
R12_NAM,h2_NH3,2060,year,1,GWa
R12_NAM,h2_NH3,2070,year,1,GWa
R12_NAM,h2_NH3,2080,year,1,GWa
R12_NAM,h2_NH3,2090,year,1,GWa
R12_NAM,h2_NH3,2100,year,1,GWa
R12_NAM,h2_NH3,2110,year,1,GWa
R12_PAO,h2_NH3,2030,year,1,GWa
R12_PAO,h2_NH3,2035,year,1,GWa
R12_PAO,h2_NH3,2040,year,1,GWa
R12_PAO,h2_NH3,2045,year,1,GWa
R12_PAO,h2_NH3,2050,year,1,GWa
R12_PAO,h2_NH3,2055,year,1,GWa
R12_PAO,h2_NH3,2060,year,1,GWa
R12_PAO,h2_NH3,2070,year,1,GWa
R12_PAO,h2_NH3,2080,year,1,GWa
R12_PAO,h2_NH3,2090,year,1,GWa
R12_PAO,h2_NH3,2100,year,1,GWa
R12_PAO,h2_NH3,2110,year,1,GWa
R12_PAS,h2_NH3,2030,year,1,GWa
R12_PAS,h2_NH3,2035,year,1,GWa
R12_PAS,h2_NH3,2040,year,1,GWa
R12_PAS,h2_NH3,2045,year,1,GWa
R12_PAS,h2_NH3,2050,year,1,GWa
R12_PAS,h2_NH3,2055,year,1,GWa
R12_PAS,h2_NH3,2060,year,1,GWa
R12_PAS,h2_NH3,2070,year,1,GWa
R12_PAS,h2_NH3,2080,year,1,GWa
R12_PAS,h2_NH3,2090,year,1,GWa
R12_PAS,h2_NH3,2100,year,1,GWa
R12_PAS,h2_NH3,2110,year,1,GWa
R12_RCPA,h2_NH3,2030,year,1,GWa
R12_RCPA,h2_NH3,2035,year,1,GWa
R12_RCPA,h2_NH3,2040,year,1,GWa
R12_RCPA,h2_NH3,2045,year,1,GWa
R12_RCPA,h2_NH3,2050,year,1,GWa
R12_RCPA,h2_NH3,2055,year,1,GWa
R12_RCPA,h2_NH3,2060,year,1,GWa
R12_RCPA,h2_NH3,2070,year,1,GWa
R12_RCPA,h2_NH3,2080,year,1,GWa
R12_RCPA,h2_NH3,2090,year,1,GWa
R12_RCPA,h2_NH3,2100,year,1,GWa
R12_RCPA,h2_NH3,2110,year,1,GWa
R12_SAS,h2_NH3,2030,year,1,GWa
R12_SAS,h2_NH3,2035,year,1,GWa
R12_SAS,h2_NH3,2040,year,1,GWa
R12_SAS,h2_NH3,2045,year,1,GWa
R12_SAS,h2_NH3,2050,year,1,GWa
R12_SAS,h2_NH3,2055,year,1,GWa
R12_SAS,h2_NH3,2060,year,1,GWa
R12_SAS,h2_NH3,2070,year,1,GWa
R12_SAS,h2_NH3,2080,year,1,GWa
R12_SAS,h2_NH3,2090,year,1,GWa
R12_SAS,h2_NH3,2100,year,1,GWa
R12_SAS,h2_NH3,2110,year,1,GWa
R12_WEU,h2_NH3,2030,year,1,GWa
R12_WEU,h2_NH3,2035,year,1,GWa
R12_WEU,h2_NH3,2040,year,1,GWa
R12_WEU,h2_NH3,2045,year,1,GWa
R12_WEU,h2_NH3,2050,year,1,GWa
R12_WEU,h2_NH3,2055,year,1,GWa
R12_WEU,h2_NH3,2060,year,1,GWa
R12_WEU,h2_NH3,2070,year,1,GWa
R12_WEU,h2_NH3,2080,year,1,GWa
R12_WEU,h2_NH3,2090,year,1,GWa
R12_WEU,h2_NH3,2100,year,1,GWa
R12_WEU,h2_NH3,2110,year,1,GWa
