node_loc,technology,year_act,time,value,unit
R12_PAS,coal_shipped_exp_lam,broadcast,year,,GWa
R12_PAS,coal_shipped_exp_mea,broadcast,year,,GWa
R12_PAS,coal_shipped_exp_nam,broadcast,year,,GWa
R12_PAS,coal_shipped_exp_pao,broadcast,year,,GWa
R12_PAS,coal_shipped_exp_sas,broadcast,year,,GWa
R12_PAS,coal_shipped_exp_weu,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_afr,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_rcpa,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_chn,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_eeu,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_fsu,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_lam,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_mea,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_nam,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_pao,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_pas,broadcast,year,,GWa
R12_SAS,coal_shipped_exp_weu,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_afr,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_rcpa,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_chn,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_eeu,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_fsu,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_lam,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_mea,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_nam,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_pao,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_pas,broadcast,year,,GWa
R12_WEU,coal_shipped_exp_sas,broadcast,year,,GWa
R12_RCPA,coal_shipped_imp,broadcast,year,,GWa
R12_CHN,coal_shipped_imp,broadcast,year,,GWa
R12_EEU,coal_shipped_imp,broadcast,year,,GWa
R12_FSU,coal_shipped_imp,broadcast,year,,GWa
R12_LAM,coal_shipped_imp,broadcast,year,,GWa
R12_MEA,coal_shipped_imp,broadcast,year,,GWa
R12_NAM,coal_shipped_imp,broadcast,year,,GWa
R12_PAO,coal_shipped_imp,broadcast,year,,GWa
R12_PAS,coal_shipped_imp,broadcast,year,,GWa
R12_SAS,coal_shipped_imp,broadcast,year,,GWa
R12_WEU,coal_shipped_imp,broadcast,year,,GWa
R12_AFR,coal_shipped_imp,broadcast,year,,GWa
