MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_AFR,R12_PAS,foil_shipped_exp_pas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_AFR,R12_RCPA,foil_shipped_exp_rcpa,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2040,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2045,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2050,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2055,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2060,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2070,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2080,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2090,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2100,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2110,R12_AFR,R12_SAS,foil_shipped_exp_sas,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2010,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2015,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2020,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2025,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.1,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2030,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBs,2035,R12_AFR,R12_WEU,foil_shipped_exp_weu,0.0,GWa,Fuel Oil (GWa)
