MODEL,SCENARIO,YEAR,EXPORTER,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY
NP_SSP2_6.2,base_scenario,2060,R12_PAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_PAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_PAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_PAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_PAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_PAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_RCPA,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_SAS,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2045,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2050,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2055,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2060,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2070,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2080,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2090,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2100,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
NP_SSP2_6.2,base_scenario,2110,R12_WEU,R12_EXP,lh2_exp,0.0,GWa,LH2 (GWa)
