node_loc,technology,year_act,time,value,unit
R12_AFR,h2_elec_pem,2010,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2020,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2030,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2040,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2050,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2060,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2070,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2080,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2090,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2100,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2110,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2025,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2035,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2045,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2055,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2010,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2020,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2030,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2040,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2050,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2060,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2070,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2080,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2090,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2100,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2110,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2025,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2035,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2045,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2055,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2010,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2020,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2030,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2040,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2050,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2060,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2070,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2080,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2090,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2100,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2110,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2025,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2035,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2045,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2055,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2010,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2020,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2030,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2040,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2050,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2060,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2070,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2080,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2090,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2100,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2110,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2025,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2035,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2045,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2055,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2010,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2020,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2030,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2040,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2050,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2060,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2070,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2080,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2090,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2100,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2110,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2025,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2035,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2045,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2055,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2010,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2020,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2030,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2040,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2050,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2060,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2070,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2080,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2090,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2100,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2110,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2025,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2035,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2045,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2055,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2010,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2020,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2030,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2040,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2050,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2060,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2070,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2080,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2090,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2100,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2110,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2025,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2035,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2045,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2055,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2010,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2020,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2030,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2040,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2050,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2060,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2070,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2080,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2090,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2100,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2110,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2025,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2035,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2045,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2055,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2010,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2020,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2030,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2040,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2050,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2060,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2070,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2080,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2090,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2100,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2110,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2025,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2035,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2045,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2055,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2010,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2020,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2030,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2040,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2050,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2060,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2070,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2080,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2090,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2100,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2110,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2025,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2035,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2045,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2055,year,0.0749999999999999,%
R12_AFR,h2_elec_pem,2015,year,0.0749999999999999,%
R12_EEU,h2_elec_pem,2015,year,0.0749999999999999,%
R12_FSU,h2_elec_pem,2015,year,0.0749999999999999,%
R12_LAM,h2_elec_pem,2015,year,0.0749999999999999,%
R12_MEA,h2_elec_pem,2015,year,0.0749999999999999,%
R12_NAM,h2_elec_pem,2015,year,0.0749999999999999,%
R12_PAO,h2_elec_pem,2015,year,0.0749999999999999,%
R12_PAS,h2_elec_pem,2015,year,0.0749999999999999,%
R12_SAS,h2_elec_pem,2015,year,0.0749999999999999,%
R12_WEU,h2_elec_pem,2015,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2010,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2020,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2030,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2040,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2050,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2060,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2070,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2080,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2090,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2100,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2110,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2025,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2035,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2045,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2055,year,0.0749999999999999,%
R12_CHN,h2_elec_pem,2015,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2010,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2020,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2030,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2040,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2050,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2060,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2070,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2080,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2090,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2100,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2110,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2025,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2035,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2045,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2055,year,0.0749999999999999,%
R12_RCPA,h2_elec_pem,2015,year,0.0749999999999999,%
