relation,node_rel,year_rel,node_loc,technology,year_act,mode,value,unit
oper_res,R12_WEU,2080,R12_WEU,h2_elec_pem,2080,fuel,0.3125,???
oper_res,R12_CHN,2080,R12_CHN,h2_elec_pem,2080,fuel,0.3125,???
oper_res,R12_AFR,2090,R12_AFR,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_RCPA,2090,R12_RCPA,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_EEU,2090,R12_EEU,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_FSU,2090,R12_FSU,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_LAM,2090,R12_LAM,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_PAO,2090,R12_PAO,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_PAS,2090,R12_PAS,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_SAS,2090,R12_SAS,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_WEU,2090,R12_WEU,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_CHN,2090,R12_CHN,h2_elec_pem,2090,fuel,0.3125,???
oper_res,R12_AFR,2100,R12_AFR,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_RCPA,2100,R12_RCPA,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_EEU,2100,R12_EEU,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_FSU,2100,R12_FSU,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_LAM,2100,R12_LAM,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_PAO,2100,R12_PAO,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_PAS,2100,R12_PAS,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_SAS,2100,R12_SAS,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_WEU,2100,R12_WEU,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_CHN,2100,R12_CHN,h2_elec_pem,2100,fuel,0.3125,???
oper_res,R12_AFR,2110,R12_AFR,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_RCPA,2110,R12_RCPA,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_EEU,2110,R12_EEU,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_FSU,2110,R12_FSU,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_LAM,2110,R12_LAM,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_PAO,2110,R12_PAO,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_PAS,2110,R12_PAS,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_SAS,2110,R12_SAS,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_WEU,2110,R12_WEU,h2_elec_pem,2110,fuel,0.3125,???
oper_res,R12_CHN,2110,R12_CHN,h2_elec_pem,2110,fuel,0.3125,???
solar_step,R12_AFR,2010,R12_AFR,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_RCPA,2010,R12_RCPA,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_EEU,2010,R12_EEU,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_FSU,2010,R12_FSU,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_LAM,2010,R12_LAM,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_PAO,2010,R12_PAO,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_PAS,2010,R12_PAS,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_SAS,2010,R12_SAS,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_WEU,2010,R12_WEU,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_CHN,2010,R12_CHN,h2_elec_pem,2010,fuel,0.0625,???
solar_step,R12_AFR,2015,R12_AFR,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_RCPA,2015,R12_RCPA,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_EEU,2015,R12_EEU,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_FSU,2015,R12_FSU,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_LAM,2015,R12_LAM,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_PAO,2015,R12_PAO,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_PAS,2015,R12_PAS,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_SAS,2015,R12_SAS,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_WEU,2015,R12_WEU,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_CHN,2015,R12_CHN,h2_elec_pem,2015,fuel,0.0625,???
solar_step,R12_AFR,2020,R12_AFR,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_RCPA,2020,R12_RCPA,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_EEU,2020,R12_EEU,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_FSU,2020,R12_FSU,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_LAM,2020,R12_LAM,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_PAO,2020,R12_PAO,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_PAS,2020,R12_PAS,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_SAS,2020,R12_SAS,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_WEU,2020,R12_WEU,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_CHN,2020,R12_CHN,h2_elec_pem,2020,fuel,0.0625,???
solar_step,R12_AFR,2025,R12_AFR,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_RCPA,2025,R12_RCPA,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_EEU,2025,R12_EEU,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_FSU,2025,R12_FSU,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_LAM,2025,R12_LAM,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_PAO,2025,R12_PAO,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_PAS,2025,R12_PAS,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_SAS,2025,R12_SAS,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_WEU,2025,R12_WEU,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_CHN,2025,R12_CHN,h2_elec_pem,2025,fuel,0.0625,???
solar_step,R12_AFR,2030,R12_AFR,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_RCPA,2030,R12_RCPA,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_EEU,2030,R12_EEU,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_FSU,2030,R12_FSU,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_LAM,2030,R12_LAM,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_PAO,2030,R12_PAO,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_PAS,2030,R12_PAS,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_SAS,2030,R12_SAS,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_WEU,2030,R12_WEU,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_CHN,2030,R12_CHN,h2_elec_pem,2030,fuel,0.0625,???
solar_step,R12_AFR,2035,R12_AFR,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_RCPA,2035,R12_RCPA,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_EEU,2035,R12_EEU,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_FSU,2035,R12_FSU,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_LAM,2035,R12_LAM,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_PAO,2035,R12_PAO,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_PAS,2035,R12_PAS,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_SAS,2035,R12_SAS,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_WEU,2035,R12_WEU,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_CHN,2035,R12_CHN,h2_elec_pem,2035,fuel,0.0625,???
solar_step,R12_AFR,2040,R12_AFR,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_RCPA,2040,R12_RCPA,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_EEU,2040,R12_EEU,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_FSU,2040,R12_FSU,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_LAM,2040,R12_LAM,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_MEA,2040,R12_MEA,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_NAM,2040,R12_NAM,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_PAO,2040,R12_PAO,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_PAS,2040,R12_PAS,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_SAS,2040,R12_SAS,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_WEU,2040,R12_WEU,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_CHN,2040,R12_CHN,h2_elec_pem,2040,fuel,0.0625,???
solar_step,R12_AFR,2045,R12_AFR,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_RCPA,2045,R12_RCPA,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_EEU,2045,R12_EEU,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_FSU,2045,R12_FSU,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_LAM,2045,R12_LAM,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_MEA,2045,R12_MEA,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_NAM,2045,R12_NAM,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_PAO,2045,R12_PAO,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_PAS,2045,R12_PAS,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_SAS,2045,R12_SAS,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_WEU,2045,R12_WEU,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_CHN,2045,R12_CHN,h2_elec_pem,2045,fuel,0.0625,???
solar_step,R12_AFR,2050,R12_AFR,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_RCPA,2050,R12_RCPA,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_EEU,2050,R12_EEU,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_FSU,2050,R12_FSU,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_LAM,2050,R12_LAM,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_MEA,2050,R12_MEA,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_NAM,2050,R12_NAM,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_PAO,2050,R12_PAO,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_PAS,2050,R12_PAS,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_SAS,2050,R12_SAS,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_WEU,2050,R12_WEU,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_CHN,2050,R12_CHN,h2_elec_pem,2050,fuel,0.0625,???
solar_step,R12_AFR,2055,R12_AFR,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_RCPA,2055,R12_RCPA,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_EEU,2055,R12_EEU,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_FSU,2055,R12_FSU,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_LAM,2055,R12_LAM,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_MEA,2055,R12_MEA,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_NAM,2055,R12_NAM,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_PAO,2055,R12_PAO,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_PAS,2055,R12_PAS,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_SAS,2055,R12_SAS,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_WEU,2055,R12_WEU,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_CHN,2055,R12_CHN,h2_elec_pem,2055,fuel,0.0625,???
solar_step,R12_AFR,2060,R12_AFR,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_RCPA,2060,R12_RCPA,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_EEU,2060,R12_EEU,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_FSU,2060,R12_FSU,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_LAM,2060,R12_LAM,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_MEA,2060,R12_MEA,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_NAM,2060,R12_NAM,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_PAO,2060,R12_PAO,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_PAS,2060,R12_PAS,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_SAS,2060,R12_SAS,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_WEU,2060,R12_WEU,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_CHN,2060,R12_CHN,h2_elec_pem,2060,fuel,0.0625,???
solar_step,R12_AFR,2070,R12_AFR,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_RCPA,2070,R12_RCPA,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_EEU,2070,R12_EEU,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_FSU,2070,R12_FSU,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_LAM,2070,R12_LAM,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_MEA,2070,R12_MEA,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_NAM,2070,R12_NAM,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_PAO,2070,R12_PAO,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_PAS,2070,R12_PAS,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_SAS,2070,R12_SAS,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_WEU,2070,R12_WEU,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_CHN,2070,R12_CHN,h2_elec_pem,2070,fuel,0.0625,???
solar_step,R12_AFR,2080,R12_AFR,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_RCPA,2080,R12_RCPA,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_EEU,2080,R12_EEU,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_FSU,2080,R12_FSU,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_LAM,2080,R12_LAM,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_MEA,2080,R12_MEA,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_NAM,2080,R12_NAM,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_PAO,2080,R12_PAO,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_PAS,2080,R12_PAS,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_SAS,2080,R12_SAS,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_WEU,2080,R12_WEU,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_CHN,2080,R12_CHN,h2_elec_pem,2080,fuel,0.0625,???
solar_step,R12_AFR,2090,R12_AFR,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_RCPA,2090,R12_RCPA,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_EEU,2090,R12_EEU,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_FSU,2090,R12_FSU,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_LAM,2090,R12_LAM,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_MEA,2090,R12_MEA,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_NAM,2090,R12_NAM,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_PAO,2090,R12_PAO,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_PAS,2090,R12_PAS,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_SAS,2090,R12_SAS,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_WEU,2090,R12_WEU,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_CHN,2090,R12_CHN,h2_elec_pem,2090,fuel,0.0625,???
solar_step,R12_AFR,2100,R12_AFR,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_RCPA,2100,R12_RCPA,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_EEU,2100,R12_EEU,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_FSU,2100,R12_FSU,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_LAM,2100,R12_LAM,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_MEA,2100,R12_MEA,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_NAM,2100,R12_NAM,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_PAO,2100,R12_PAO,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_PAS,2100,R12_PAS,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_SAS,2100,R12_SAS,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_WEU,2100,R12_WEU,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_CHN,2100,R12_CHN,h2_elec_pem,2100,fuel,0.0625,???
solar_step,R12_AFR,2110,R12_AFR,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_RCPA,2110,R12_RCPA,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_EEU,2110,R12_EEU,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_FSU,2110,R12_FSU,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_LAM,2110,R12_LAM,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_MEA,2110,R12_MEA,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_NAM,2110,R12_NAM,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_PAO,2110,R12_PAO,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_PAS,2110,R12_PAS,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_SAS,2110,R12_SAS,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_WEU,2110,R12_WEU,h2_elec_pem,2110,fuel,0.0625,???
solar_step,R12_CHN,2110,R12_CHN,h2_elec_pem,2110,fuel,0.0625,???
solar_step2,R12_AFR,2010,R12_AFR,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_RCPA,2010,R12_RCPA,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_EEU,2010,R12_EEU,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_FSU,2010,R12_FSU,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_LAM,2010,R12_LAM,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_MEA,2010,R12_MEA,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_NAM,2010,R12_NAM,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_PAO,2010,R12_PAO,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_PAS,2010,R12_PAS,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_SAS,2010,R12_SAS,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_WEU,2010,R12_WEU,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_CHN,2010,R12_CHN,h2_elec_pem,2010,fuel,0.1875,???
solar_step2,R12_AFR,2015,R12_AFR,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_RCPA,2015,R12_RCPA,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_EEU,2015,R12_EEU,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_FSU,2015,R12_FSU,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_LAM,2015,R12_LAM,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_MEA,2015,R12_MEA,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_NAM,2015,R12_NAM,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_PAO,2015,R12_PAO,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_PAS,2015,R12_PAS,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_SAS,2015,R12_SAS,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_WEU,2015,R12_WEU,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_CHN,2015,R12_CHN,h2_elec_pem,2015,fuel,0.1875,???
solar_step2,R12_AFR,2020,R12_AFR,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_RCPA,2020,R12_RCPA,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_EEU,2020,R12_EEU,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_FSU,2020,R12_FSU,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_LAM,2020,R12_LAM,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_MEA,2020,R12_MEA,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_NAM,2020,R12_NAM,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_PAO,2020,R12_PAO,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_PAS,2020,R12_PAS,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_SAS,2020,R12_SAS,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_WEU,2020,R12_WEU,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_CHN,2020,R12_CHN,h2_elec_pem,2020,fuel,0.1875,???
solar_step2,R12_AFR,2025,R12_AFR,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_RCPA,2025,R12_RCPA,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_EEU,2025,R12_EEU,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_FSU,2025,R12_FSU,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_LAM,2025,R12_LAM,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_MEA,2025,R12_MEA,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_NAM,2025,R12_NAM,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_PAO,2025,R12_PAO,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_PAS,2025,R12_PAS,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_SAS,2025,R12_SAS,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_WEU,2025,R12_WEU,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_CHN,2025,R12_CHN,h2_elec_pem,2025,fuel,0.1875,???
solar_step2,R12_AFR,2030,R12_AFR,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_RCPA,2030,R12_RCPA,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_EEU,2030,R12_EEU,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_FSU,2030,R12_FSU,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_LAM,2030,R12_LAM,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_MEA,2030,R12_MEA,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_NAM,2030,R12_NAM,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_PAO,2030,R12_PAO,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_PAS,2030,R12_PAS,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_SAS,2030,R12_SAS,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_WEU,2030,R12_WEU,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_CHN,2030,R12_CHN,h2_elec_pem,2030,fuel,0.1875,???
solar_step2,R12_AFR,2035,R12_AFR,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_RCPA,2035,R12_RCPA,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_EEU,2035,R12_EEU,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_FSU,2035,R12_FSU,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_LAM,2035,R12_LAM,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_MEA,2035,R12_MEA,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_NAM,2035,R12_NAM,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_PAO,2035,R12_PAO,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_PAS,2035,R12_PAS,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_SAS,2035,R12_SAS,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_WEU,2035,R12_WEU,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_CHN,2035,R12_CHN,h2_elec_pem,2035,fuel,0.1875,???
solar_step2,R12_AFR,2040,R12_AFR,h2_elec_pem,2040,fuel,0.1875,???
solar_step2,R12_RCPA,2040,R12_RCPA,h2_elec_pem,2040,fuel,0.1875,???
solar_step2,R12_EEU,2040,R12_EEU,h2_elec_pem,2040,fuel,0.1875,???
solar_step2,R12_FSU,2040,R12_FSU,h2_elec_pem,2040,fuel,0.1875,???
solar_step2,R12_LAM,2040,R12_LAM,h2_elec_pem,2040,fuel,0.1875,???
