# Fixed operation & maintenance cost of LDVs
#
# Source:
# - Duplicated manually from corresponding R12 data as of 2025-04-07.
#
# Unit: USD_2010 / vehicle
#
scenario,            node,    technology, year, value
ICONICS:SSP(2024).4, Austria, PHEV_ptrp,  2080, 23512.541

ICONICS:SSP(2024).5, Austria, ICE_L_ptrp, 2010, 23042.746
ICONICS:SSP(2024).5, Austria, ICE_conv,   2010, 24596.176
ICONICS:SSP(2024).5, Austria, ICE_conv,   2015, 21014.758
ICONICS:SSP(2024).5, Austria, ICE_conv,   2025, 21373.977
ICONICS:SSP(2024).5, Austria, ICE_conv,   2035, 21337.367
ICONICS:SSP(2024).5, Austria, ICE_conv,   2045, 22392.895
ICONICS:SSP(2024).5, Austria, ICE_nga,    2010, 26506.801
ICONICS:SSP(2024).5, Austria, ICE_nga,    2015, 25805.236
ICONICS:SSP(2024).5, Austria, ICE_nga,    2025, 25550.596
ICONICS:SSP(2024).5, Austria, ICE_nga,    2035, 23359.104
ICONICS:SSP(2024).5, Austria, ICE_nga,    2045, 25045.582
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2010, 24596.176
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2015, 21014.758
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2020, 21014.758
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2025, 21373.977
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2030, 21373.977
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2035, 21337.367
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2040, 21337.367
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2045, 22392.895
ICONICS:SSP(2024).5, Austria, ICAe_ffv,   2050, 22392.895
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2010, 24596.176
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2015, 21014.758
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2020, 21014.758
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2025, 21373.977
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2030, 21373.977
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2035, 21337.367
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2040, 21337.367
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2045, 22392.895
ICONICS:SSP(2024).5, Austria, ICAm_ptrp,  2050, 22392.895
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2010, 31079.406
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2015, 26197.906
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2020, 26197.906
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2025, 24365.676
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2030, 24365.676
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2035, 24714.906
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2040, 24714.906
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2045, 23954.064
ICONICS:SSP(2024).5, Austria, ICH_chyb,   2050, 23954.064
ICONICS:SSP(2024).5, Austria, IGH_ghyb,   2010, 33493.645
ICONICS:SSP(2024).5, Austria, IGH_ghyb,   2015, 29932.875
ICONICS:SSP(2024).5, Austria, IGH_ghyb,   2025, 27062.238
ICONICS:SSP(2024).5, Austria, IGH_ghyb,   2035, 23722.934
ICONICS:SSP(2024).5, Austria, IGH_ghyb,   2045, 24798.848
ICONICS:SSP(2024).5, Austria, IAHe_ptrp,  2010, 31079.406
ICONICS:SSP(2024).5, Austria, IAHe_ptrp,  2015, 26197.906
ICONICS:SSP(2024).5, Austria, IAHe_ptrp,  2025, 24365.676
ICONICS:SSP(2024).5, Austria, IAHe_ptrp,  2035, 24714.906
ICONICS:SSP(2024).5, Austria, IAHe_ptrp,  2045, 23954.064
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2010, 31079.406
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2015, 26197.906
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2020, 26197.906
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2025, 24365.676
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2030, 24365.676
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2035, 24714.906
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2040, 24714.906
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2045, 23954.064
ICONICS:SSP(2024).5, Austria, IAHm_ptrp,  2050, 23954.064
ICONICS:SSP(2024).5, Austria, HFC_ptrp,   2010, 78083.289
ICONICS:SSP(2024).5, Austria, HFC_ptrp,   2015, 36105.598
ICONICS:SSP(2024).5, Austria, HFC_ptrp,   2025, 30124.693
ICONICS:SSP(2024).5, Austria, HFC_ptrp,   2035, 28024.488
ICONICS:SSP(2024).5, Austria, HFC_ptrp,   2045, 27505.059
ICONICS:SSP(2024).5, Austria, ELC_100,    2010, 38279.727
ICONICS:SSP(2024).5, Austria, ELC_100,    2015, 40810.613
ICONICS:SSP(2024).5, Austria, ELC_100,    2020, 33122.82
ICONICS:SSP(2024).5, Austria, ELC_100,    2025, 25435.031
ICONICS:SSP(2024).5, Austria, ELC_100,    2030, 25238.521
ICONICS:SSP(2024).5, Austria, ELC_100,    2035, 25042.311
ICONICS:SSP(2024).5, Austria, ELC_100,    2040, 25482.816
ICONICS:SSP(2024).5, Austria, ELC_100,    2045, 25914.688
ICONICS:SSP(2024).5, Austria, ELC_100,    2050, 25731.473
ICONICS:SSP(2024).5, Austria, ELC_100,    2055, 25548.258
ICONICS:SSP(2024).5, Austria, ELC_100,    2060, 25365.043
ICONICS:SSP(2024).5, Austria, ELC_100,    2065, 25181.828
ICONICS:SSP(2024).5, Austria, ELC_100,    2070, 24998.613
ICONICS:SSP(2024).5, Austria, ELC_100,    2075, 24815.4
ICONICS:SSP(2024).5, Austria, ELC_100,    2080, 24632.186
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2010, 38101.133
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2015, 34460.555
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2020, 31219.545
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2025, 27978.535
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2030, 27636.18
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2035, 27296.117
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2040, 27776.27
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2045, 27728.715
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2050, 27532.676
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2055, 26825.67
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2060, 26633.295
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2065, 26440.92
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2070, 26248.545
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2075, 26056.17
ICONICS:SSP(2024).5, Austria, PHEV_ptrp,  2080, 25863.795
